post_id,one_comment_id,author,content,time,ip
2,14,"折轮司机
",吸得是叶子吧,25-10-14,来自江苏
2,15,用户7477949124,这嗨婆吸毒，也就这老奸雄才敢当面警告[吐],25-10-14,来自广东
2,16,"力宗掌门人
",改抽白面儿了……[doge],25-10-14,来自广东
2,17,,[哪吒使坏],,
2,18,"mmmhh-1
",加沙峰会意大利去干啥，她不是不同意巴勒斯坦建国买,25-10-14,来自越南
3,0,"科学文化郑军
：有事儿不找副总统，不找国务卿，直接找总统儿子",,今天04:50,无
3,0,光明之塔2021 ：要行贿了,,10月14日 20:07,无
3,0,ST上证50 ：东大,,10月14日 18:31,无
3,0,玫瑰刺Rosethorn ：哪个地方不安全了？,,10月14日 17:29,无
3,0,枣庄笑笑笙 ：窃窃私语些啥？,,10月14日 17:26,无
6,1,,,,
6,2,,,,
6,3,,,,
6,4,"來厺豸間
",那用AMSL EUV光刻机来换咯，一台光刻机用多少，就换多少,25-10-12,来自广东
6,5,守中听心,米有毛衣中有土，欧萌也整点什么趁手的工具才好,25-10-11,来自河南
6,6,万事皆虚皆允,🀄️：对你的关切表示不关切,25-10-11,来自河南
6,7,"不知道起什么名所以随便填一个
",白皮猪的傲慢，只有我能打你[挖鼻],25-10-11,来自广东
6,8,"世界的差距
",送他们一程,25-10-11,来自北京
6,9,"哒哒镝滴
",路边一条[二哈],25-10-12,来自江苏
6,10,"游侠Ralf
",充分诠释啥叫“贱嗖嗖”,25-10-12,来自广西
6,11,"顽石再升
",有这屁话跟美国人说去。,25-10-12,来自辽宁
6,12,"龍亢之象
",你欧关切就对了[允悲],25-10-12,来自浙江
6,13,"野良夜露死苦
",大人谈事情小孩一边去…～,25-10-12,来自上海
6,14,"师发理亚利伯西
",他脑子没事吧？,25-10-12,来自重庆
6,15,,,,
4,1,"小小小个子玲
",哈哈哈哈哈好好笑,25-10-14,来自广东
4,2,连夜逃离地球村,感觉和中文里的囊之类的字一个道理，一写出来和其它字不是一个大小,25-10-14,来自河南
1,1,南山牧月,20名人质回家，28具遗体魂归故里，他们都是普通人，在野蛮之地连个屁都不算，但却被以色列人icon当作国宝、英雄。为了救他们回家，以色列icon花费了上千亿美元，打了两年艰苦的战争，牺牲891名士兵，另有5569名军人受伤，让我无法理解的是，一群绑架他国人质的恐怖分子，在有些人眼里却成了英雄。,25-10-14,来自广东
1,2,"梅里美--
",高下立见,25-10-13,来自广西
1,3,"狂傲狂生
",,25-10-14,来自广东
1,4,wing6601250,祝愿世界和平,25-10-14,来自广东
1,5,勇创江南,这种国家谁不爱❤️[ok],25-10-13,来自浙江
1,1,"赛博鱼星
",这个时候被人狙击了，那就很刺激了[彩虹屁],25-10-14,来自广东
1,1,qjmqjmdyq,文明的国度，优秀的民族。,25-10-14,来自上海
1,2,手机用户1874883807,中国人民支持哈马斯,25-10-14,来自天津
1,3,野望法兰克,殖畜,25-10-15,来自上海
1,4,Mike老氓,以色列当初扶植哈马斯图个啥呢,25-10-15,来自江苏
1,5,盲流儿-超生游击队,巴人既没这脑子，也做不了主…所谓“可怜之人必有可恨之处”,25-10-13,来自北京
1,6,想有一只喵77561,来了来了，万物起源10月7日,25-10-14,来自河南
1,7,k少校_246,被以色列抓的人何时回家？,25-10-14,来自澳大利亚
1,8,尤洪禹扯,终于要熬过这地狱时间了🙏🙏🙏,25-10-13,来自广东
1,9,1989Ronald,巴勒斯坦人民是哈马斯的铜墙铁壁,25-10-13,来自江苏
1,1,,,,
1,2,"君临城外
",跟我一起说：“都～得～死！”,25-10-14,来自北京
1,3,"夜之城专业垃圾佬
",我们这个年代的慕尼黑会议。。。,25-10-14,来自山东
1,4,"瓶瓶瓶瓶的第n个微博
",不是，欧洲人怎么到处蹭啊[熊猫],25-10-14,来自辽宁
1,5,"燊至臻
",现场两个主角都不在[允悲],25-10-14,来自广东
1,6,鲁愚教育,cpu高手,25-10-14,来自河北
1,7,"金杯共汝饮Cai
",埃及赚到了[二哈],25-10-14,来自福建
1,8,"搬家累_租房烦
",和平2025，懂王平安夜猝死[二哈],25-10-14,来自广东
1,9,"晴天桜花
",等犹豫来个大的[doge],25-10-14,来自广东
1,10,"运筹帷幄胡广生
",新郎新娘不在，外人坐了一桌,25-10-14,来自贵州
1,11,"Lumivox
",加沙和这帮玩意一点关系都没有,25-10-14,来自黑龙江
1,12,广东王西瓜,以色列 和 哈马斯 都没来参加[doge],25-10-14,来自湖北
1,13,dian11118,大傻子带领一大帮二傻子的即视感[允悲],25-10-14,来自广东
1,14,"_zxzxzxx
",以色列呢 哈马斯呢。。,25-10-14,来自河北
1,15,"霹雳吧啦咚嚓嚓
",最应该参与签署的巴勒斯坦国跟以色列没有画面,25-10-14,来自广东
1,16,"小熊机器猫
",卡塔尔[doge],25-10-14,来自中国香港
1,17,"东风如雨
",希望不要明天就失望,25-10-14,来自广东
1,18,"用户誰是你
",隨時毀撕破臉沒屁用的協議。,25-10-14,来自中国台湾
2,0,看见伯沙撒末日 ：愿天父保护川普，办完事情平平安安回到美国。,,10月13日 23:44,无
2,0,baby-pig0429_939 ：确实！午夜重锤行动震慑了很多势力除了某些狂妄自大的人,,10月14日 00:07,无
2,0,"魏晋风度2025
：",,10月13日 23:29,无
2,0,camphor_tree1 ：,,10月13日 23:31,无
2,0,"sophieflower
：Reading about Prime Minister Churchill, whom President Trump admires, may help you gain a deeper understanding of him today. 今天正在读特朗普总统喜欢的丘吉尔首相📖，也许你就会多一点对他的理解 查看图片",,10月13日 23:45,无
2,0,3121155230_908 ：,,10月13日 23:28,无
2,0,超级航母设计者 ：每当老美表现出善意的时候，就有人开始YY说人家怂了。,,10月14日 14:55,无
1,0,"兰州微导航
：内塔尼亚胡的演讲，特朗普的掌声，这戏剧性的一刻让人难忘。",,10月14日 01:25,无
2,0,"兰州微导航
：川普，一个充满争议的美国总统，他的政治生涯和言论总能引起热议。",,10月14日 02:48,无
2,0,"兰州新城事
：🎉川普真人秀式发言，自带流量超有趣～✨",,10月14日 02:47,无
1,1,"南歌猫度
",所以老师们出去玩发圈都要屏蔽这些傻缺或者换另一个号[柯基],25-10-13,来自海南
1,2,"每天多啃点
",本来期中周就是下周开始啊[泪奔],25-10-13,来自韩国
1,3,蘑菇头上的鱼从良了,所以这边规定  节后一星期不准考试,25-10-14,来自江苏
1,4,zuuss,@大小姐驾到通通闪开啊啊啊 国庆完真不能考试哦[傻眼],25-10-13,来自湖南
3,1,"周发智Lawyer
",手又要发黑了[哈哈],25-10-14,来自江苏
3,2,"Robot_803
",真是太可乐了，小马哥吃了体型的亏。[嘻嘻],25-10-14,来自江苏
3,3,"云长知本
",马克龙和那个英国首相都是来摘桃子的，没啥贡献。[哈哈],25-10-14,来自美国
3,4,"APLAUDPOR
",真的要受不了了每次见面都这样[卡皮巴拉],25-10-14,来自北京
3,5,"CaptainJackGPT
",…,25-10-14,来自上海
3,6,"EvanPlay
",get a room,25-10-14,来自上海
3,7,"时来全靠运气
",马克龙这么高了[笑cry],25-10-14,来自河南
3,8,"1212泡泡
",马克虫又出来找存在感了！[二哈],25-10-14,来自江苏
3,9,"用户7563236507
",别给俺们掰坏了！特烦他！川普总统离他远点[并不简单],25-10-14,来自吉林
3,10,"花鸟雨cat鱼doesew
",马克🐛被川总掰扯滴一愣一愣滴……[笑哈哈],25-10-14,来自湖北
3,11,YWWY123,真是精力旺盛啊,25-10-14,来自云南
4,0,"评论罗伯特
：这猫是懂公文的！",,10月13日 19:25,无
3,1,"横哌
",月饼有坚果吧？老外都坚果过敏,25-10-14,来自江苏
3,2,正宗吉林土著CXQ,我想知道什么刻板印象啊？[doge],25-10-14,来自广西
3,3,"網球排球比賽博主
",不是说日本很安全很礼貌吗？[doge],25-10-13,来自湖南
5,0,"鹿冰悠
：稀土没有，啥也造不出",,10月14日 10:04,无
5,0,BENsHAO--期待 ：盾牌导弹艇能塞八发反舰蛋？,,10月14日 10:55,无
5,0,价格的艺术 ：人民创造历史,,10月14日 08:57,无
5,0,水果乒乓治 ：信息时代,,10月14日 12:48,无
5,0,一介草梗 ：转发微博,,10月14日 10:16,无
6,0,用户7563236507 ：整的挺好,,10月13日 18:27,无
6,0,"一休backed-3
：",,10月13日 18:22,无
7,0,玩绒毛具狗 ：可惜欧玛封号了，还是想看伊拉克本地人会怎么骂,,10月14日 11:40,无
7,0,伦敦路的虎先锋 ：就怕贼惦记,,今天09:07,无
7,0,卖牛肉干的掌柜 ：梅洛尼的瘾又来了吗？,,10月14日 13:13,无
7,0,李子好了 ：新时代的新强盗,,10月14日 11:39,无
1,1,"是波西同学
",暗示她吸了？[允悲],25-10-15,来自广东
1,2,假装正在退休,然后飞叶子[允悲],25-10-14,来自广东
1,3,"稔序
",毒品可不好戒。,25-10-14,来自山东
1,4,胜利BoNanZa,爹味这么重，肯定会收获梅洛尼一个大白眼,25-10-14,来自天津
8,0,"不吹牛的MAN
：太猛了可惜景德镇那帮玩瓷器的烧不出来",,10月14日 13:46,无
9,1,,,,
9,2,,[doge],,
9,3,"如是我闻恍恍惚惚
",鲁彪为啥进不了核心圈，大家明白了吧？[无聊],25-10-14,来自河南
9,4,"如是我闻恍恍惚惚
",太有戏了[赞],25-10-14,来自河南
9,5,LEW猴哥,美国没有人情世故，只有舔舔舔[doge],25-10-14,来自四川
9,6,"马戏马肉有你很幸福
",哈哈哈哈 觉得自己的功劳比二战结束还重要。,25-10-14,来自上海
9,7,"天涯有梦念念不忘
",无论再怎么着，鲁比奥也能干到明年这个时候，川普留着要他也提名自己获得诺贝尔和平奖。哪里失去的，就从哪里拿回来！[允悲],25-10-14,来自北京
9,8,"小强-大熊-2世
",路标：我太难了，拍个马屁都拍不响[泪],25-10-14,来自北京
9,9,"akikai鱼鱼
",应该说300年才对,25-10-14,来自广东
9,10,"星像是辰
",求生欲很强了属于是,25-10-14,来自广东
9,11,"YORK摇客
",也许一亿年吧,25-10-14,来自辽宁
9,12,"肚腩渐宽终不悔
",这马屁拍的真溜,25-10-14,来自重庆
9,13,"斯佳丽63692
",250年才对,25-10-14,来自辽宁
9,14,"龍亢之象
",嗯，功盖罗斯福[笑cry],25-10-14,来自浙江
9,15,4494cn,二战过去都没100年。。。真服了脸皮。,25-10-14,来自湖北
9,16,"那一场战斗7
",握草了,25-10-14,来自四川
9,17,"铺信扬正
",你想要多久？,25-10-14,来自四川
9,18,"也无风雨ou也无晴
",自无忧大爆炸以来，特朗普皇以其旷世奇才般的治国能力，在蓝星的漫长历史上……[二哈],25-10-14,来自四川
9,19,"听风阁_1973
",卢比奥拍马屁没有万斯他们积极、放的开，导致他这个国务卿存在感太低了。,25-10-14,来自湖南
1,0,空山清雨竹间摇 ：马克龙直接偷袭他裆部啊,,10月14日 11:43,无
1,0,"东莞-杰蓝
：握手时手都捏白了",,10月14日 11:55,无
1,0,"气正风清2328
：愚昧vs野蛮",,10月14日 11:41,无
1,0,时间与爱为敌 ：啧，这秀,,10月14日 13:09,无
1,0,包龙星县令 ：小马一点没让他,,10月14日 11:45,无
1,0,江楠微小理 ：两个小丑,,10月14日 11:38,无
1,0,EsseNihil ：头袭！不讲武德！,,10月14日 11:20,无
10,1,"夏天热成雪糕
",伙食好不行吗[doge],25-10-14,来自中国香港
3,1,,,,
3,2,,[good],,
3,3,yinkert,我感觉卢比奥要得抑郁症,25-10-14,来自四川
3,4,Legolas_Li,真是欢乐多啊，他们还沉浸其中[污],25-10-14,来自广东
3,5,物换星移199504,有微表情专家分析一下懂王的坐姿吗,25-10-14,来自河南
3,6,车前草里欧,上次登飞机滑一脚，名场面[good],25-10-14,来自上海
3,7,MOMIDOG_21,@此非枳花照驿墙,25-10-14,来自上海
3,8,cn10088,拍马屁脑子也要跟的上，慢了也真不行，给rubio👍,25-10-14,来自北京
3,9,"APLAUDPOR
",美国建国以来行了吧反正也没多少年[卡皮巴拉],25-10-14,来自北京
3,10,"用户7965901582
",一亿年，人类诞生都不足以吹这厮伟大,25-10-14,来自河南
3,11,那个咖啡,卢比奥和万斯在特朗普下面，太拘谨了。可见特朗普在后台很强势,25-10-14,来自广东
3,12,曼陀罗醉翁,川统领向来直率地表达被“拍”的需求，职场成功人士懂的都懂。 定性，请不吝用“最”、“伟大”、“完美”.....比较级、最高级的词汇。  定量，使劲往大了多说。,25-10-15,来自福建
3,13,任性自如意527,堪比老罗斯福么[偷笑],25-10-14,来自重庆
3,14,"Wl040506
",有人类历史以来[允悲],25-10-14,来自河南
3,15,卡洛皮,卢比奥几个月前还一脸懵逼，现在充满了自信，终于还是过自己这一关,25-10-14,来自广东
3,16,"sswy7th
",哈哈哈，没必要,25-10-13,来自北京
3,17,"萨拉托加耸耸肩
",喝水哥：臣赞美的不够用力，臣罪该万死[允悲],25-10-14,来自浙江
3,18,豆打企鹅,后面补了一句，二战以来,25-10-14,来自陕西
3,19,和平与爱peace·love,先有川普后有天,25-10-14,来自江西
2,1,暴风雨下,狠话少说,25-10-14,来自浙江
2,2,枣庄笑笑笙,要有什么动作了？,25-10-14,来自浙江
2,3,玫瑰刺Rosethorn,话是挺硬的,25-10-14,来自浙江
2,4,中书门下同平章事,嘴炮[doge],25-10-14,来自天津
2,5,悟言诗畫,垃圾东西[允悲],25-10-15,来自辽宁
2,6,用户7772358447,不看你咋说的，只看你咋做的,25-10-14,来自河南
2,7,9yyys,说到做到[赞啊],25-10-14,来自江西
2,8,阿文海天1988,[围观],25-10-15,来自河南
2,9,中心微评,上次就是最好的时机。,25-10-15,来自山西
2,10,520温馨的港湾,嘴炮！那还不快点去消灭？,25-10-15,来自山东
2,11,盗火行者黑厄,继续黑旗？,25-10-15,来自上海
2,12,,[作揖],,
2,13,小河弯弯19,转发微博,25-10-14,来自浙江
2,14,紫气东来36AB,[嘻嘻],25-10-14,来自河南
2,15,bobabu,它自己觉得自己又行了,25-10-14,来自上海
2,16,靠谱同学wzis,这话说得太对了，不过需要行动来实。,25-10-15,来自澳大利亚
2,17,小胖阿伟,现在嘴巴又嚼蛆了出来,25-10-14,来自上海
2,18,用户5458220398,最近半个月吃了87个点，去微博看，胡腾涨，他给出买和卖的点位是的真牛，不管什么情况下都有的赚，已经好几个月了都是40个点起步，只要跟上就行了！sdfsrg,25-10-14,来自河南
6,1,"四两拔干片V
",说明美国的天气预报比较准[笑cry],25-10-13,来自河南
6,2,"梅_子_溪
",美国的天气预报真的非常准[允悲],25-10-13,来自浙江
6,3,兔子先生的兔子洞,彭博社真的很不客观[挖鼻],25-10-13,来自辽宁
6,4,"萧萧08789
",最胡编乱造的就是BBC[允悲],25-10-13,来自重庆
6,5,"流烟似画2020
",我们从小就最不信任天气预报哈哈哈哈[允悲],25-10-13,来自四川
3,1,粉红玫瑰的微博,新的开始。[赞],25-10-13,来自广东
3,2,派大星llj,转发微博,25-10-13,来自广东
3,3,沪上一只狼,[爱你],25-10-13,来自上海
3,4,看见伯沙撒末日,是啊,25-10-13,来自云南
3,5,尤洪禹扯,今天真是一个大日子！值得晚上干杯庆祝[good],25-10-13,来自广东
3,6,用户7563236507,希望川普总统能保住以色列总理！以色列需要他,25-10-13,来自吉林
3,7,宋刘裕,[鲜花],25-10-13,来自天津
3,8,Fight2025,哈哈。确实是，以前都是厚厚的遮瑕膏。上帝保佑川普健康长寿[心],25-10-14,来自江西
3,9,苏者三皮,静脉曲张又不是什么大病，都不一定要手术就可以好[无聊],25-10-13,来自广东
